Site,Square,AU,Spit,Group,Artno,Material,Colour,Weight,Length,Artclas,Cortex,Cortype,Initiat,Breaks,Noseg,Platwid,Plat,Focal,Overhang,NoDS,NoPS,Rtch,Plat_2,Focal_2,Overhang_2,NoDS_2,NoPS_2,Rtch_2,RetOri,Retype,Retloc,Retlen,Retdep,Portion,Heat,EdgeDam,Weathering,Corerot,RetScNo,Term,Janus,Recycled,Redirect,Usewear?,Width,Thick,Platthic,area,elongation
J,B,2,46,2,3469,Chert,Peach,1.07,12.5,Flake,0,,Hertz,,,12.63,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,11.37,4.62,3.23,142.125,1.099384345
J,B,2,46,2,3470,Chert,Black,0.33,10.31,Flake,0,,Hertz,,,10.29,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,1,,,,Feather,,,,,12.8,1.75,1.64,131.968,0.80546875
J,B,2,46,2,3471,Chert,Grey,0.4,13.25,Flake,0,,Hertz,,,10.31,3-scars,,Yes,4,3,,3-scars,,Yes,4,3,No,,,,,,,,,,,,Hinge,,,,,12.67,1.74,1.37,167.8775,1.045777427
J,B,2,46,2,3472,Chert,Grey,0.14,4.83,Flake,0,,Hertz,,,4.69,Single,,Yes,1,1,,Single,,Yes,1,1,No,,,,,,,,,,,,Hinge,,,,,11.12,2.08,1.52,53.7096,0.434352518
J,B,2,46,2,3473,Chert,Brown,0.02,3.45,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,1,,,,Hinge,,,,,4.76,0.84,,16.422,0.724789916
J,B,2,46,2,3474,Chert,Dk Brown,0.41,16.64,Flake,10,Angul,Hertz,,,,Focal,,No,7,,,Focal,,No,7,,No,,,,,,,1,,,,,Feather,,,,,10.3,1.67,,171.392,1.615533981
J,B,2,46,2,3475,Chert,Grey,0.17,7.25,Flake,0,,Hertz,,,2.11,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Hinge,,,,,11.19,2.24,0.96,81.1275,0.647899911
J,B,2,46,2,3476,Chert,Grey,0.02,2.75,Flake,0,,Hertz,,,3.43,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,5.42,1.6,1.66,14.905,0.507380074
J,B,2,46,2,3477,Chert,Red,0.04,4.68,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Hinge,,,,,6.11,0.89,,28.5948,0.765957447
J,B,2,46,2,3478,Chert,Lt Green,0.09,6.47,Flake,0,,Bending,,,5.64,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,7.14,2.32,1.47,46.1958,0.906162465
J,B,2,46,2,3481,Chert,Grey,3.26,22.77,Flake,0,,Hertz,,,8.79,Single,,Yes,14,1,,Single,,Yes,14,1,No,,,,,,,,,,,,Feather,,,,,18.63,7.82,4.91,424.2051,1.222222222
J,B,2,46,2,3483,Chert,Brown,1.82,22.5,Flake,0,,Hertz,,,9.91,2-scars,,Yes,8,2,,2-scars,,Yes,8,2,No,,,,,,,1,,,,,Feather,,,,,16.68,4.32,4.93,375.3,1.348920863
J,B,2,46,2,3484,Chert,Grey,0.08,10.78,Flake,0,,Hertz,,,4.06,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,5.59,0.93,1.56,60.2602,1.928443649
J,B,2,46,2,3485,Chert,Grey,0.55,16.02,Flake,0,,Hertz,,,2.18,Single,,No,7,1,,Single,,No,7,1,No,,,,,,,,,,,,Feather,,,,,8.48,4.52,1.24,135.8496,1.889150943
J,B,2,46,2,3487,Chert,Cream,0.02,3.13,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,No,,,,,,,,,,,,Feather,,,,,6.92,0.55,,21.6596,0.452312139
J,B,2,46,2,3489,Chert,Grey,0.03,3.12,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,6.3,1.07,,19.656,0.495238095
J,B,2,46,2,3490,Chert,Lt Brown,1.33,19.28,Flake,10,Round,Hertz,,,9.87,Mult,,Yes,4,5,,Mult,,Yes,4,5,No,,,,,,,,,,,,Feather,,,,,10.49,5.73,6.1,202.2472,1.837940896
J,B,2,46,2,3491,Chert,Grey,4.28,19.92,Flake,0,,Hertz,,,6.07,2-scars,,No,8,2,,2-scars,,No,8,2,No,,,,,,,,,,,,Inflex,,,,,21.55,13.33,4.11,429.276,0.924361949
J,B,2,46,2,3492,Chert,Grey,0.92,16.3,Flake,30,Angul,Bending,,,12.53,2-scars,,Yes,2,2,,2-scars,,Yes,2,2,No,,,,,,,,,,,,Feather,,,,,10.36,5.31,7.39,168.868,1.573359073
J,B,2,46,2,3493,Chert,Brown,0.09,9.68,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,5.71,1.13,,55.2728,1.695271454
J,B,2,46,2,3495,Chert,Grey,0.03,6.79,Flake,0,,Hertz,,,2.39,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,3.99,1.05,0.88,27.0921,1.701754386
J,B,2,46,2,3496,Chert,Brown,0.01,5.34,Flake,0,,Hertz,,,,Coll,,Yes,1,,,Coll,,Yes,1,,No,,,,,,,,,,,,Hinge,,,,,3.47,0.44,,18.5298,1.538904899
J,B,2,46,2,3497,Chert,Dk Brown,0.03,2.42,Flake,0,,Hertz,,,5.13,3-scars,,No,2,3,,3-scars,,No,2,3,No,,,,,,,,,,,,Feather,,,,,5.13,2.1,2.06,12.4146,0.471734893
J,B,2,46,2,3499,Chert,Red,0.01,4.55,Flake,0,,Hertz,,,2.29,Single,,No,1,1,,Single,,No,1,1,No,,,,,,,,,,,,Feather,,,,,2.5,0.74,0.82,11.375,1.82
J,B,2,46,2,3500,Chert,Brown,0.01,3.81,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,No,,,,,,,,,,,,Feather,,,,,2.92,0.81,,11.1252,1.304794521
J,B,2,46,2,3501,Chert,Orange,0.02,4.63,Flake,0,,Hertz,,,6.45,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,5,0.55,0.86,23.15,0.926
J,B,2,46,2,3502,Chert,Grey,1.03,25.02,Flake,0,,Hertz,,,3.95,Single,,No,5,1,,Single,,No,5,1,No,,,,,,,1,,,,,Feather,,,,,7.15,6.1,3.48,178.893,3.499300699
J,B,2,46,2,3510,Chert,Grey,0.77,12.13,RetF,0,,Hertz,,2,7.67,2-scars,,Yes,3,2,Yes,2-scars,,Yes,3,2,Yes,D-V,Press,Llat,5.55,2.01,,,,,,3,Feather,,,,,11.08,5.08,2.83,134.4004,1.094765343
J,B,2,46,2,3512,Chert,Red,0.2,9.16,RetF,0,,Retouched,,4,,Retouched,,Yes,5,,Yes,Retouched,,Yes,5,,Yes,D-V,Press,EntirePeri,6.3,5.21,,,,,,3,Retouched,,,,,6.37,2.76,,58.3492,1.437990581
J,B,2,46,2,3515,Chert,Brown,0.21,10.29,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,No,,,,,,,1,,,,,Feather,,,,,12.3,2.94,,126.567,0.836585366
J,B,2,46,2,4801,Chert,Grey,0.49,8.87,Flake,90,Round,Hertz,,,12.1,Single,,No,0,1,,Single,,No,0,1,No,,,,,,,,,,,,Feather,,,,,12.06,3.85,4.04,106.9722,0.735489221
J,B,2,46,2,4802,Chert,Brown,0.03,3.82,Flake,0,,Hertz,,,2.31,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Hinge,,,,,6.26,1.04,0.79,23.9132,0.610223642
J,B,2,46,2,4803,Chert,Grey,0.44,6.39,Flake,0,,Hertz,,,11.97,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,19.86,3.02,3.86,126.9054,0.321752266
J,B,2,46,2,4804,Chert,Grey,0.17,12.68,Flake,0,,Hertz,,,4.68,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,,,,Feather,,,,,10.77,1.3,0.81,136.5636,1.177344475
J,B,2,46,2,4805,Chert,Dk Grey,0.1,5.21,Flake,0,,Hertz,,,8.36,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Step,,,,,7.02,2.07,2.59,36.5742,0.742165242
J,B,2,46,2,4807,Volcanic,Dk Grey,0.04,4.22,Flake,0,,Hertz,,,4.25,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,5.78,1.47,1.31,24.3916,0.730103806
J,B,2,46,2,4808,Chert,Grey,0.02,6.78,Flake,0,,Hertz,,,2.62,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,4.81,0.98,1.13,32.6118,1.40956341
J,B,2,46,2,4809,Chert,Grey,0.05,7.99,Flake,0,,Hertz,,,4.04,Partcoll,,No,1,1,,Partcoll,,No,1,1,No,,,,,,,,1,,,,Feather,,,,,7.08,0.66,0.56,56.5692,1.128531073
J,B,2,46,2,4811,Chert,Grey,0.02,6.6,Flake,0,,Hertz,,,5.98,2-scars,,No,1,2,,2-scars,,No,1,2,No,,,,,,,,,,,,Feather,,,,,4.19,0.28,0.84,27.654,1.575178998
J,B,2,46,2,4812,Quartzite,Cream,0.05,4.34,Flake,50,Angul,Hertz,,,,Focal,,Yes,1,,,Focal,,Yes,1,,No,,,,,,,,,,,,Feather,,,,,6.49,1.95,,28.1666,0.668721109
J,B,2,46,2,4813,Silcrete,Lt Brown,0.02,4.54,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,4.38,0.86,,19.8852,1.03652968
J,B,2,46,2,4814,Chert,Lt Brown,0.01,2.12,Flake,0,,Hertz,,,2.35,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,3.27,0.34,0.71,6.9324,0.648318043
J,B,2,46,2,4818,Silcrete,Lt Brown,0.02,4.45,Flake,0,,Bending,,,5.11,Single,,No,1,1,,Single,,No,1,1,No,,,,,,,,,,,,Feather,,,,,4.85,0.76,1.07,21.5825,0.917525773
J,B,2,46,2,4819,Volcanic,Dk Grey,0.1,4.53,Flake,0,,Hertz,,,6.78,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,6.23,2.76,2.9,28.2219,0.727126806
J,B,2,46,2,4820,Chert,Grey,0.55,20.9,Flake,0,,Hertz,,,5.75,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,,,,Feather,,,,,9.64,2.02,3.19,201.476,2.168049793
J,B,2,47,2,3309,Chert,Brown,0.04,8.56,Flake,0,,Hertz,,,1.6,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,3.4,1.23,1.48,29.104,2.517647059
J,B,2,47,2,3310,Volcanic,Dk Grey,0.33,11.24,Flake,50,Angul,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,No,,,,,,,,,,,,Feather,,,,,10.36,3.17,,116.4464,1.084942085
J,B,2,47,2,3313,Chert,Brown,0.02,3.56,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,No,,,,,,,,,,,,Feather,,,,,7.92,0.89,,28.1952,0.449494949
J,B,2,47,2,3315,Chert,Grey,0.07,8.86,Flake,0,,Hertz,,,2.14,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,5.32,1.35,0.96,47.1352,1.665413534
J,B,2,47,2,3316,Chert,Brown,0.08,6.58,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,1,,,,,Feather,,,,,4.9,1.7,,32.242,1.342857143
J,B,2,47,2,3318,Chert,Brown,0.43,15.42,Flake,0,,Hertz,,,2.05,Single,,Yes,7,1,,Single,,Yes,7,1,No,,,,,,,,1,,,,Feather,,,,,11.14,2.6,0.97,171.7788,1.384201077
J,B,2,47,2,3321,Chert,Lt Brown,0.05,6.81,Flake,0,,Hertz,,,3.79,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Step,,,,,4.9,0.74,0.65,33.369,1.389795918
J,B,2,47,2,3322,Chert,Dk Brown,0.07,5.06,Flake,0,,Hertz,,,6.09,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,,,,Feather,,,,,8.88,1.12,1.52,44.9328,0.56981982
J,B,2,47,2,3323,Chert,Red,0.04,5.57,Flake,0,,Hertz,,,7.72,Mult,,Yes,3,3,,Mult,,Yes,3,3,No,,,,,,,,,,,,Feather,,,,,6.94,0.85,0.95,38.6558,0.80259366
J,B,2,47,2,3324,Chert,Brown,0.09,9.06,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,9.96,1.21,,90.2376,0.909638554
J,B,2,47,2,3325,Chert,Faun,0.15,9.42,Flake,0,,Hertz,,,2.55,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,,,,Feather,,,,,10.25,1.61,1.14,96.555,0.91902439
J,B,2,47,2,3326,Chert,Dk Brown,0.16,13.51,Flake,0,,Hertz,,,6.05,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,1,,,,,Feather,,,,,6.42,2.41,0.93,86.7342,2.104361371
J,B,2,47,2,3327,Chert,Grey,0.43,18.1,Flake,0,,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,No,,,,,,,,,,,,Hinge,,,,,6.98,4.22,,126.338,2.593123209
J,B,2,47,2,3329,Chert,Grey,0.88,8.43,Flake,0,,Bending,,,11.48,3-scars,,No,5,3,,3-scars,,No,5,3,No,,,,,,,,,,,,Feather,,,,,18.7,4.64,5.27,157.641,0.450802139
J,B,2,47,2,3330,Chert,Lt Brown,1.36,11.7,RetF,0,,Retouched,,4,,,,,3,,Yes,,,,3,,Yes,D-V,Percus,Prox,18.09,6.6,,,1,,,,Feather,,,,,18.48,6.6,,216.216,0.633116883
J,B,2,47,2,3331,Chert,Brown,0.05,4.45,Flake,0,,Bending,,,5.81,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,6.43,1.03,1.72,28.6135,0.692068429
J,B,2,47,2,3332,Volcanic,Grey,1.01,12.1,Flake,0,,Hertz,,,10.09,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,15.61,4.82,5.43,188.881,0.775144138
J,B,2,47,2,3336,Chert,Cream,0.04,2.36,Flake,0,,Bending,,,4.81,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,5.84,1.58,1.12,13.7824,0.404109589
J,B,2,47,2,3337,Chert,Brown,0.04,3.35,Flake,0,,Bending,,,6.15,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,6.73,1.96,1.34,22.5455,0.497771174
J,B,2,47,2,3340,Chert,Brown,0.01,4.17,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,,,,,Feather,,,,,3.18,0.33,,13.2606,1.311320755
J,B,2,47,2,3344,Chert,White,0.02,4.45,Flake,0,,Hertz,,,2.3,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,3.46,1.19,0.66,15.397,1.286127168
J,B,2,47,2,3345,Chert,Brown,0.01,2.94,Flake,0,,Hertz,,,,Focal,,Yes,1,,,Focal,,Yes,1,,No,,,,,,,,,,,,Feather,,,,,3.34,0.47,,9.8196,0.880239521
J,B,2,47,2,3348,Volcanic,Grey,0.03,4.84,Flake,20,Angul,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,,,,,Feather,,,,,6.02,0.92,,29.1368,0.803986711
J,B,2,47,2,3369,Chert,Brown,0.09,5.62,Flake,0,,Hertz,,,,Coll,,Yes,5,,,Coll,,Yes,5,,No,,,,,,,1,,1,,,Feather,,,,,10.11,1.59,,56.8182,0.555885262
J,B,2,47,2,3370,Chert,Brown,0.07,6.23,Flake,50,Round,Bending,,,3.56,Single,,No,1,1,,Single,,No,1,1,No,,,,,,,,,1,,,Feather,,,,,3.73,3.11,3.28,23.2379,1.670241287
J,B,2,47,2,4895,Chert,Lt Brown,0.02,5.79,Flake,0,,Hertz,,,2.67,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,3.48,0.64,1.21,20.1492,1.663793103
J,B,2,47,2,4898,Volcanic,Grey,0.08,2.87,Flake,30,Round,Bending,,,10.48,Cort,,Yes,2,0,,Cort,,Yes,2,0,No,,,,,,,,,,,,Feather,,,,,10.02,2.12,2.87,28.7574,0.286427146
J,B,2,47,2,4900,Chert,Yellow,0.08,6.52,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,,,,,Feather,,,,,5.23,1.69,,34.0996,1.24665392
J,B,2,47,2,4901,Chert,Grey,0.05,9.99,Flake,0,,Hertz,,,,Coll,,No,1,,,Coll,,No,1,,No,,,,,,,,1,,,,Feather,,,,,5.63,0.69,,56.2437,1.774422735
J,B,2,47,2,4904,Chert,Pink,0.01,3.9,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,3.33,0.8,,12.987,1.171171171
J,B,2,47,2,4908,Chert,Dk Grey,0.14,6.41,Flake,0,,Hertz,,,3.9,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Hinge,,,,,6.84,2.01,1.33,43.8444,0.937134503
J,B,2,47,2,4910,Chert,Dk Grey,0.03,2.9,Flake,0,,Bending,,,6.11,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,6.12,0.91,1.91,17.748,0.473856209
J,B,2,48,2,3373,Chert,Grey,5.51,21.87,Flake,0,,Hertz,,,20.79,Single,,Yes,7,1,,Single,,Yes,7,1,No,,,,,,,,,,,,Feather,,,,,22.02,11.89,10.48,481.5774,0.993188011
J,B,2,48,2,3375,Chert,Grey,0.48,17.71,Flake,0,,Hertz,,,2.97,2-scars,,No,6,2,,2-scars,,No,6,2,No,,,,,,,,,,,,Hinge,,,,,7.6,4.31,1.88,134.596,2.330263158
J,B,2,48,2,3376,Chert,Brown,0.46,15.85,Flake,0,,Hertz,,,,Focal,,Yes,7,,,Focal,,Yes,7,,No,,,,,,,,,,,,Feather,,,,,19.01,4.17,,301.3085,0.833771699
J,B,2,48,2,3377,Unknown,Lt Brown,1.42,22.15,Flake,15,Angul,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,1,,,,,Feather,,,,,13.28,5.48,,294.152,1.667921687
J,B,2,48,2,3379,Chert,Brown,0.66,16,RetF,0,,Hertz,Long,2,10.52,Single,,No,2,1,Yes,Single,,No,2,1,Yes,D-V,Percus,Rlat,11.64,1.8,Rlat,,1,,,3,Feather,,,,,11.59,4.63,3.72,185.44,1.380500431
J,B,2,48,2,3380,Chert,Peach,0.18,10.67,Flake,40,Angul,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,11.32,2.78,,120.7844,0.942579505
J,B,2,48,2,3382,Chert,Grey,0.06,7.64,Flake,0,,Bending,,,9.13,Single,,No,1,1,,Single,,No,1,1,No,,,,,,,,,,,,Feather,,,,,9.14,0.73,1.1,69.8296,0.835886214
J,B,2,48,2,3383,Chert,Red,0.11,4.37,Flake,0,,Hertz,,,6.82,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,7.38,2.72,2.85,32.2506,0.592140921
J,B,2,48,2,3385,Chert,Grey,0.03,9.04,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,6.46,1.15,,58.3984,1.399380805
J,B,2,48,2,3387,Chert,Dk Grey,0.06,9.13,Flake,0,,Bending,,,3.59,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,8,0.5,0.98,73.04,1.14125
J,B,2,48,2,3388,Chert,Black,0.06,2.24,Flake,0,,Bending,,,10.52,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,1,,,,,Feather,,,,,10.95,2.07,2.03,24.528,0.20456621
J,B,2,48,2,3389,Chert,Brown,0.05,7.89,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Hinge,,,,,6.52,1.08,,51.4428,1.210122699
J,B,2,48,2,3392,Chert,Brown,0.12,8.49,Flake,0,,Bending,,,4.25,Single,,No,6,1,,Single,,No,6,1,No,,,,,,,,,,,,Hinge,,,,,5.45,2.28,2.26,46.2705,1.557798165
J,B,2,48,2,3394,Chert,Brown,0.18,11.59,Flake,0,,Hertz,,,8.86,2-scars,,Yes,2,2,,2-scars,,Yes,2,2,No,,,,,,,,,,,,Feather,,,,,8.33,1.75,1.88,96.5447,1.391356543
J,B,2,48,2,3396,Chert,Brown,0.04,5.41,Flake,0,,Hertz,,,3.35,Single,,No,6,1,,Single,,No,6,1,No,,,,,,,,,,,,Feather,,,,,4.34,1.81,1.36,23.4794,1.246543779
J,B,2,48,2,3397,Chert,Dk Brown,0.08,6.78,Flake,0,,Hertz,,,9.47,2-scars,,No,1,2,,2-scars,,No,1,2,No,,,,,,,1,1,,,,Feather,,,,,11.9,1.28,1.52,80.682,0.569747899
J,B,2,48,2,3398,Volcanic,Dk Grey,0.14,11.25,Flake,0,,Hertz,,,2.56,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,5.55,1.77,1.17,62.4375,2.027027027
J,B,2,48,2,3399,Chert,Brown,0.01,4.34,Flake,0,,Bending,,,3.01,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,3.99,0.42,0.53,17.3166,1.087719298
J,B,2,48,2,3400,Chert,Orange,0.01,4.98,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,4.6,0.63,,22.908,1.082608696
J,B,2,48,2,3401,Chert,Dk Brown,0.05,6.04,Flake,0,,Hertz,,,3.87,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,1,,,,,Feather,,,,,5.25,1.68,1.02,31.71,1.15047619
J,B,2,48,2,3402,Chert,Cream,0.04,6.21,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,No,,,,,,,,,,,,Feather,,,,,3.42,1.9,,21.2382,1.815789474
J,B,2,48,2,3404,Chert,Red,0.01,4.83,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,No,,,,,,,,,,,,Step,,,,,3.97,0.25,,19.1751,1.216624685
J,B,2,48,2,3406,Chert,Red,0.02,3.64,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,No,,,,,,,,,,,,Step,,,,,4.12,1.07,,14.9968,0.883495146
J,B,2,48,2,3407,Chert,Brown,0.1,5.37,Flake,0,,Bending,,,6.07,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,6.89,2.28,1.64,36.9993,0.779390421
J,B,2,48,2,3409,Chert,Brown,0.05,5.04,Flake,0,,Bending,,,3.45,Single,,Yes,6,1,,Single,,Yes,6,1,No,,,,,,,,,,,,Feather,,,,,4.49,1.71,1.69,22.6296,1.122494432
J,B,2,48,2,3410,Chert,Grey,0.04,5.96,Flake,0,,Bending,,,3.72,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,3.32,1.55,2.04,19.7872,1.795180723
J,B,2,48,2,3412,Chert,Grey,0.01,3,Flake,0,Round,Hertz,,,4.74,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,4.74,1.32,1.32,14.22,0.632911392
J,B,2,48,2,3415,Chert,Brown,0.32,13.12,RetF,0,,Hertz,,2,,Focal,,No,2,,Yes,Focal,,No,2,,Yes,V-D,Percus,Dist,9.24,2.35,,1,,,,3,Hinge,,,,,9.55,2.9,,125.296,1.37382199
J,B,2,48,2,3448,Chert,Grey,0.02,3.66,Flake,0,,Hertz,,,2.11,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,5.45,0.63,0.68,19.947,0.671559633
J,B,2,48,2,5516,Chert,Brown,0.62,16.13,Flake,10,Angul,Hertz,,,16.27,Cort,,Yes,7,0,,Cort,,Yes,7,0,No,,,,,,,,,,,,Feather,,,,,13.86,2.33,2.35,223.5618,1.163780664
J,B,2,48,2,5517,Volcanic,Cream,0.66,11.13,Flake,0,,Hertz,,,8.29,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,9.4,5.02,4.56,104.622,1.184042553
J,B,2,49,3,3423,Chert,Dk Brown,1.26,21.26,Flake,0,,Hertz,,,14.15,2-scars,,No,3,2,,2-scars,,No,3,2,No,,,,,,,,,,,,Feather,,,,,13.86,2.37,5.54,294.6636,1.533910534
J,B,2,49,3,3424,Chert,Grey,3.88,24.31,Flake,0,,Hertz,,,17.71,2-scars,,Yes,9,2,,2-scars,,Yes,9,2,No,,,,,,,,,,,,Feather,,,,,15.61,7.74,7.87,379.4791,1.557335042
J,B,2,49,3,3426,Chert,Dk Brown,0.24,13.04,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,8.58,2.37,,111.8832,1.51981352
J,B,2,49,3,3427,Chert,Grey,0.47,14.46,Flake,10,Angul,Hertz,,,4.49,Cort,,Yes,5,0,,Cort,,Yes,5,0,No,,,,,,,,,,,,Step,,,,,12.05,1.73,1.42,174.243,1.2
J,B,2,49,3,3429,Chert,Grey,0.81,9.12,Flake,0,,Hertz,,,10.19,2-scars,,No,6,2,,2-scars,,No,6,2,No,,,,,,,,,,,,Step,,,,,14.52,4.51,3.89,132.4224,0.628099174
J,B,2,49,3,3435,Chert,Grey,0.71,20.26,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,,,,,Hinge,,,,,11.68,2.6,,236.6368,1.734589041
J,B,2,49,3,3436,Volcanic,Grey,2.13,16.03,Flake,30,Round,Bending,,,14.39,Cort,,Yes,3,0,,Cort,,Yes,3,0,No,,,,,,,,,,,,Feather,,,,,11.59,12.44,12.52,185.7877,1.38308887
J,B,2,49,3,3438,Unknown,Red,0.95,13.38,Flake,0,,Bending,,,10.27,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,1,,,Feather,,,,,12.29,2.99,4.52,164.4402,1.088689992
J,B,2,49,3,3439,Chert,Grey,0.09,3.69,RetF,0,,Retouched,,3,,Retouched,,No,3,,Yes,Retouched,,No,3,,Yes,D-V,Percus,Prox,,,,,,,,1,Feather,,,,,8.57,3.5,,31.6233,0.430571762
J,B,2,49,3,3442,Chert,Brown,0.01,2.12,Flake,0,,Bending,,,5.51,Single,,No,1,1,,Single,,No,1,1,No,,,,,,,,,,,,Feather,,,,,5.4,0.64,1.42,11.448,0.392592593
J,B,2,49,3,3443,Chert,Grey,0.19,6.22,Flake,0,,Hertz,,,,Focal,,No,7,,,Focal,,No,7,,No,,,,,,,,,,,,Feather,,,,,7.74,3.92,,48.1428,0.803617571
J,B,2,49,3,3445,Chert,Grey,0.06,7.27,Flake,0,,Hertz,,,7.57,2-scars,,No,1,2,,2-scars,,No,1,2,No,,,,,,,,,,,,Feather,,,,,6.52,1.41,1.83,47.4004,1.115030675
